"SCED.Time.Stamp","HSL","Telemetered.Resource.Status"
"11/8/2019 6:45",9,"ON"
"11/8/2019 7:00",12.2,"ON"
"11/8/2019 7:15",14,"ON"
"11/8/2019 7:30",18.8,"ON"
"11/8/2019 7:45",13,"ON"
"11/8/2019 8:00",8.9,"ON"
"11/8/2019 8:15",10.9,"ON"
"11/8/2019 8:30",7.4,"ON"
"11/8/2019 8:45",6.3,"ON"
"11/8/2019 9:00",3.2,"ON"
"11/8/2019 9:15",5,"ON"
"11/8/2019 9:30",4.3,"ON"
"11/8/2019 9:45",4.5,"ON"
"11/8/2019 10:00",3.1,"ON"
"11/8/2019 10:15",0.1,"ON"
"11/8/2019 10:30",3.7,"ON"
"11/8/2019 10:45",0.1,"ON"
"11/8/2019 11:00",0.1,"ON"
"11/8/2019 11:15",4.3,"ON"
"11/8/2019 11:30",5.9,"ON"
"11/8/2019 11:45",0.1,"ON"
"11/8/2019 12:00",0.1,"ON"
"11/8/2019 12:15",0.1,"ON"
"11/8/2019 12:30",0.1,"ON"
"11/8/2019 12:45",0.1,"ON"
"11/8/2019 13:00",0.1,"ON"
"11/8/2019 13:15",0.1,"ON"
"11/8/2019 13:30",0.1,"ON"
"11/8/2019 13:45",0.1,"ON"
"11/8/2019 14:00",0.1,"ON"
"11/8/2019 14:15",0.1,"ON"
"11/8/2019 14:30",0.1,"ON"
"11/8/2019 14:45",0.1,"ON"
"11/8/2019 15:00",0.1,"ON"
"11/8/2019 15:15",0.1,"ON"
"11/8/2019 15:30",0.1,"ON"
"11/8/2019 15:45",0.1,"ON"
"11/8/2019 16:00",0.1,"ON"
"11/8/2019 16:15",0.1,"ON"
"11/8/2019 16:30",0.1,"ON"
"11/8/2019 16:45",0.1,"ON"
"11/8/2019 17:00",0.1,"ON"
"11/8/2019 17:15",0.1,"ON"
"11/8/2019 17:30",0.1,"ON"
"11/8/2019 17:45",0.1,"ON"
"11/8/2019 18:00",0.1,"ON"
"11/8/2019 18:15",0.1,"ON"
"11/8/2019 18:30",0.1,"ON"
"11/8/2019 18:45",0.1,"ON"
"11/8/2019 19:00",3.1,"ON"
"11/8/2019 19:15",0.1,"ON"
"11/8/2019 19:30",2.6,"ON"
"11/8/2019 19:45",3.3,"ON"
"11/8/2019 20:00",6,"ON"
"11/8/2019 20:15",4.5,"ON"
"11/8/2019 20:30",6.3,"ON"
"11/8/2019 20:45",6,"ON"
"11/8/2019 21:00",7.2,"ON"
"11/8/2019 21:15",8.3,"ON"
"11/8/2019 21:30",6.2,"ON"
"11/8/2019 21:45",5.7,"ON"
"11/8/2019 22:00",8.6,"ON"
"11/8/2019 22:15",7.1,"ON"
"11/8/2019 22:30",6.2,"ON"
"11/8/2019 22:45",8,"ON"
